id,source_type,num_disambiguations,labels,changed_view_num_pairs,changed_view_cosine_mean,changed_view_cosine_min,changed_view_cosine_max,changed_view_jaccard_mean,changed_view_same_label_cosine_mean,changed_view_cross_label_cosine_mean,changed_view_same_label_jaccard_mean,changed_view_cross_label_jaccard_mean,changed_view_mean_disambig_to_ambiguous_cosine,changed_view_mean_disambig_to_ambiguous_jaccard,changed_view_min_disambig_to_ambiguous_cosine,changed_view_max_disambig_to_ambiguous_cosine,changed_view_mean_disambig_to_distractor_cosine,changed_view_mean_disambig_to_distractor_jaccard,changed_view_min_disambig_to_distractor_cosine,changed_view_max_disambig_to_distractor_cosine,full_pair_view_num_pairs,full_pair_view_cosine_mean,full_pair_view_cosine_min,full_pair_view_cosine_max,full_pair_view_jaccard_mean,full_pair_view_same_label_cosine_mean,full_pair_view_cross_label_cosine_mean,full_pair_view_same_label_jaccard_mean,full_pair_view_cross_label_jaccard_mean,full_pair_view_mean_disambig_to_ambiguous_cosine,full_pair_view_mean_disambig_to_ambiguous_jaccard,full_pair_view_min_disambig_to_ambiguous_cosine,full_pair_view_max_disambig_to_ambiguous_cosine,full_pair_view_mean_disambig_to_distractor_cosine,full_pair_view_mean_disambig_to_distractor_jaccard,full_pair_view_min_disambig_to_distractor_cosine,full_pair_view_max_disambig_to_distractor_cosine
10452,premise,2,entailment | neutral,1,0.04628938436508179,0.04628938436508179,0.04628938436508179,0.2941176470588235,,0.04628938436508179,,0.2941176470588235,0.037545084953308105,0.2404761904761905,0.01868075132369995,0.05640941858291626,0.2475815713405609,0.3541666666666667,0.235704243183136,0.25945889949798584,1,0.015530228614807129,0.015530228614807129,0.015530228614807129,0.21052631578947367,,0.015530228614807129,,0.21052631578947367,0.019757598638534546,0.11764705882352944,0.012318730354309082,0.02719646692276001,0.19368159770965576,0.16666666666666663,0.19060277938842773,0.1967604160308838
98_c,premise,2,entailment | neutral,1,0.23913758993148804,0.23913758993148804,0.23913758993148804,0.47058823529411764,,0.23913758993148804,,0.47058823529411764,0.12368136644363403,0.3269230769230769,0.019379854202270508,0.22798287868499756,0.24865901470184326,0.39285714285714285,0.23090094327926636,0.26641708612442017,1,0.05956369638442993,0.05956369638442993,0.05956369638442993,0.35,,0.05956369638442993,,0.35,0.032326459884643555,0.2467105263157895,0.013587713241577148,0.05106520652770996,0.13915589451789856,0.2882352941176471,0.13866287469863892,0.1396489143371582
35_c,hypothesis,2,neutral | entailment,1,0.0510445237159729,0.0510445237159729,0.0510445237159729,0.3846153846153846,,0.0510445237159729,,0.3846153846153846,0.03486010432243347,0.23636363636363633,0.011625468730926514,0.05809473991394043,0.21987396478652954,0.39015151515151514,0.20124423503875732,0.23850369453430176,1,0.032261788845062256,0.032261788845062256,0.032261788845062256,0.3125,,0.032261788845062256,,0.3125,0.01965343952178955,0.18406593406593408,0.005819141864776611,0.03348773717880249,0.10066622495651245,0.2404761904761905,0.08352327346801758,0.11780917644500732
45119,hypothesis,2,entailment | neutral,1,0.14293044805526733,0.14293044805526733,0.14293044805526733,0.33333333333333337,,0.14293044805526733,,0.33333333333333337,0.10320591926574707,0.1875,0.07955992221832275,0.1268519163131714,0.12311103940010071,0.3888888888888889,0.11418032646179199,0.13204175233840942,1,0.08224904537200928,0.08224904537200928,0.08224904537200928,0.2142857142857143,,0.08224904537200928,,0.2142857142857143,0.04661098122596741,0.11538461538461536,0.028584957122802734,0.06463700532913208,0.06130710244178772,0.1785714285714286,0.059056103229522705,0.06355810165405273
59262,premise,2,entailment | neutral,1,0.08581787347793579,0.08581787347793579,0.08581787347793579,0.30000000000000004,,0.08581787347793579,,0.30000000000000004,0.08179792761802673,0.39285714285714285,0.05403470993041992,0.10956114530563354,0.2214779257774353,0.4857142857142857,0.21122848987579346,0.23172736167907715,1,0.022240936756134033,0.022240936756134033,0.022240936756134033,0.2272727272727273,,0.022240936756134033,,0.2272727272727273,0.03266042470932007,0.11363636363636365,0.023376762866973877,0.04194408655166626,0.09270486235618591,0.15821256038647347,0.09236598014831543,0.0930437445640564
103_c,premise,2,entailment | neutral,1,0.01321321725845337,0.01321321725845337,0.01321321725845337,0.15384615384615385,,0.01321321725845337,,0.15384615384615385,0.010112762451171875,0.16521739130434782,0.00306546688079834,0.01716005802154541,0.2708142101764679,0.23878205128205132,0.2676275372505188,0.274000883102417,1,0.006078183650970459,0.006078183650970459,0.006078183650970459,0.1428571428571429,,0.006078183650970459,,0.1428571428571429,0.004207909107208252,0.0755555555555556,0.001971423625946045,0.006444394588470459,0.05157572031021118,0.10989010989010989,0.050549089908599854,0.05260235071182251
45_c,premise,2,contradiction | entailment,1,0.08974689245223999,0.08974689245223999,0.08974689245223999,0.33333333333333337,,0.08974689245223999,,0.33333333333333337,0.048558712005615234,0.5,0.009601712226867676,0.08751571178436279,0.38349810242652893,0.7142857142857143,0.3764130473136902,0.3905831575393677,1,0.045558273792266846,0.045558273792266846,0.045558273792266846,0.25,,0.045558273792266846,,0.25,0.024884343147277832,0.375,0.0050827860832214355,0.04468590021133423,0.11988508701324463,0.4444444444444444,0.11499452590942383,0.12477564811706543
14789,premise,2,entailment | neutral,1,0.07854926586151123,0.07854926586151123,0.07854926586151123,0.368421052631579,,0.07854926586151123,,0.368421052631579,0.04837918281555176,0.25563909774436094,0.014251232147216797,0.08250713348388672,0.07377439737319946,0.35833333333333334,0.04451727867126465,0.10303151607513428,1,0.02593153715133667,0.02593153715133667,0.02593153715133667,0.31818181818181823,,0.02593153715133667,,0.31818181818181823,0.016422957181930542,0.21791443850267384,0.0034450888633728027,0.02940082550048828,0.0355677604675293,0.2572463768115942,0.0233612060546875,0.047774314880371094
34579,hypothesis,2,contradiction | neutral,1,0.22721129655838013,0.22721129655838013,0.22721129655838013,0.6,,0.22721129655838013,,0.6,0.2285049855709076,0.55,0.21444761753082275,0.24256235361099243,0.43939208984375,0.696969696969697,0.4277372360229492,0.4510469436645508,1,0.13559824228286743,0.13559824228286743,0.13559824228286743,0.5,,0.13559824228286743,,0.5,0.13948166370391846,0.45,0.12585556507110596,0.15310776233673096,0.18359273672103882,0.4965034965034965,0.1645451784133911,0.20264029502868652
91_c,premise,2,contradiction | entailment,1,0.05681014060974121,0.05681014060974121,0.05681014060974121,0.19999999999999996,,0.05681014060974121,,0.19999999999999996,0.038001567125320435,0.11111111111111116,0.03336697816848755,0.04263615608215332,0.43474918603897095,0.30000000000000004,0.426379919052124,0.44311845302581787,1,0.016119003295898438,0.016119003295898438,0.016119003295898438,0.08333333333333337,,0.016119003295898438,,0.08333333333333337,0.01036536693572998,0.041666666666666685,0.006176114082336426,0.014554619789123535,0.24383294582366943,0.11858974358974361,0.243039071559906,0.24462682008743286
141_c,premise,2,contradiction | entailment,1,0.17839616537094116,0.17839616537094116,0.17839616537094116,0.7142857142857143,,0.17839616537094116,,0.7142857142857143,0.10549646615982056,0.6333333333333333,0.057457804679870605,0.1535351276397705,0.3191917836666107,0.8452380952380953,0.30223578214645386,0.3361477851867676,1,0.06815171241760254,0.06815171241760254,0.06815171241760254,0.33333333333333337,,0.06815171241760254,,0.33333333333333337,0.04171076416969299,0.2916666666666667,0.030025959014892578,0.05339556932449341,0.15899544954299927,0.3666666666666667,0.15850603580474854,0.15948486328125
131_c,premise,2,neutral | entailment,1,0.011338114738464355,0.011338114738464355,0.011338114738464355,0.0,,0.011338114738464355,,0.0,0.014642775058746338,0.0,0.00965118408203125,0.019634366035461426,0.09156110882759094,0.18181818181818177,0.08823120594024658,0.0948910117149353,1,0.0038797855377197266,0.0038797855377197266,0.0038797855377197266,0.0,,0.0038797855377197266,,0.0,0.009889155626296997,0.0,0.00752711296081543,0.012251198291778564,0.0548856258392334,0.16666666666666663,0.05324864387512207,0.05652260780334473
103217,premise,2,entailment | neutral,1,0.009986400604248047,0.009986400604248047,0.009986400604248047,0.1428571428571429,,0.009986400604248047,,0.1428571428571429,0.005950927734375,0.1428571428571429,0.0044193267822265625,0.0074825286865234375,0.15955579280853271,0.2666666666666667,0.15809696912765503,0.1610146164894104,1,0.004939556121826172,0.004939556121826172,0.004939556121826172,0.125,,0.004939556121826172,,0.125,0.0026102662086486816,0.125,0.002080082893371582,0.0031404495239257812,0.06738758087158203,0.17647058823529416,0.06633269786834717,0.0684424638748169
13321,premise,2,entailment | neutral,1,0.010101497173309326,0.010101497173309326,0.010101497173309326,0.19999999999999996,,0.010101497173309326,,0.19999999999999996,0.019476771354675293,0.2222222222222222,0.01839691400527954,0.020556628704071045,0.14231178164482117,0.4,0.14006900787353516,0.14455455541610718,1,0.004848003387451172,0.004848003387451172,0.004848003387451172,0.07692307692307687,,0.004848003387451172,,0.07692307692307687,0.010996788740158081,0.11858974358974361,0.010495364665985107,0.011498212814331055,0.09964597225189209,0.18406593406593408,0.09731245040893555,0.10197949409484863
55390,hypothesis,2,entailment | contradiction,1,0.043839991092681885,0.043839991092681885,0.043839991092681885,0.18181818181818177,,0.043839991092681885,,0.18181818181818177,0.034779757261276245,0.09999999999999998,0.019533634185791016,0.050025880336761475,0.17329242825508118,0.2727272727272727,0.16461080312728882,0.18197405338287354,1,0.007448673248291016,0.007448673248291016,0.007448673248291016,0.15384615384615385,,0.007448673248291016,,0.15384615384615385,0.005448281764984131,0.08333333333333337,0.004295527935028076,0.0066010355949401855,0.08781778812408447,0.15384615384615385,0.08458220958709717,0.09105336666107178
53458,premise,2,entailment | neutral,1,0.03540390729904175,0.03540390729904175,0.03540390729904175,0.33333333333333337,,0.03540390729904175,,0.33333333333333337,0.025879710912704468,0.18831168831168832,0.009863853454589844,0.04189556837081909,0.05101722478866577,0.325,0.03689074516296387,0.06514370441436768,1,0.018074870109558105,0.018074870109558105,0.018074870109558105,0.25,,0.018074870109558105,,0.25,0.013955086469650269,0.1384615384615384,0.004937171936035156,0.02297300100326538,0.032349079847335815,0.26339285714285715,0.022463560104370117,0.042234599590301514
17623,both,4,neutral | neutral | entailment | entailment,6,0.0612583855787913,0.00398629903793335,0.15941470861434937,0.15,0.08170050382614136,0.05103732645511627,0.15000000000000002,0.14999999999999997,0.08219563961029053,0.23680555555555557,0.05185067653656006,0.12580007314682007,0.10927999019622803,0.41060606060606064,0.09078407287597656,0.14689427614212036,6,0.0612583855787913,0.00398629903793335,0.15941470861434937,0.15,0.08170050382614136,0.05103732645511627,0.15000000000000002,0.14999999999999997,0.08219563961029053,0.23680555555555557,0.05185067653656006,0.12580007314682007,0.10927999019622803,0.41060606060606064,0.09078407287597656,0.14689427614212036
25701,both,2,contradiction | neutral,1,0.05204802751541138,0.05204802751541138,0.05204802751541138,0.125,,0.05204802751541138,,0.125,0.03525856137275696,0.1736111111111111,0.026358306407928467,0.04415881633758545,0.2970997095108032,0.4272727272727273,0.29303252696990967,0.3011668920516968,1,0.05204802751541138,0.05204802751541138,0.05204802751541138,0.125,,0.05204802751541138,,0.125,0.03525856137275696,0.1736111111111111,0.026358306407928467,0.04415881633758545,0.2970997095108032,0.4272727272727273,0.29303252696990967,0.3011668920516968
128_c,hypothesis,2,neutral | entailment,1,0.08671247959136963,0.08671247959136963,0.08671247959136963,0.16666666666666663,,0.08671247959136963,,0.16666666666666663,0.04327654838562012,0.08333333333333331,0.027110040187835693,0.05944305658340454,0.24520504474639893,0.380952380952381,0.21985536813735962,0.27055472135543823,1,0.026536285877227783,0.026536285877227783,0.026536285877227783,0.09999999999999998,,0.026536285877227783,,0.09999999999999998,0.013142108917236328,0.04999999999999999,0.005086839199066162,0.021197378635406494,0.08955711126327515,0.14090909090909087,0.08097267150878906,0.09814155101776123
96245,premise,2,neutral | entailment,1,0.0843152403831482,0.0843152403831482,0.0843152403831482,0.6363636363636364,,0.0843152403831482,,0.6363636363636364,0.05061507225036621,0.4375,0.0305325984954834,0.07069754600524902,0.42292824387550354,0.5277777777777778,0.3956988453865051,0.45015764236450195,1,0.03344619274139404,0.03344619274139404,0.03344619274139404,0.4375,,0.03344619274139404,,0.4375,0.020752668380737305,0.2692307692307692,0.013793468475341797,0.027711868286132812,0.3535306453704834,0.3324175824175824,0.34308457374572754,0.36397671699523926
12_c,premise,2,entailment | neutral,1,0.1729891300201416,0.1729891300201416,0.1729891300201416,0.375,,0.1729891300201416,,0.375,0.07366737723350525,0.2142857142857143,0.03524470329284668,0.11209005117416382,0.23727509379386902,0.4375,0.20423781871795654,0.2703123688697815,1,0.09081083536148071,0.09081083536148071,0.09081083536148071,0.19999999999999996,,0.09081083536148071,,0.19999999999999996,0.0372309684753418,0.10555555555555557,0.024356603622436523,0.05010533332824707,0.194306880235672,0.2863636363636364,0.18431705236434937,0.20429670810699463
49222,both,3,contradiction | neutral | entailment,3,0.21901609500249228,0.06169390678405762,0.3255975842475891,0.3860294117647059,,0.21901609500249228,,0.3860294117647059,0.196510910987854,0.3304738562091503,0.10889232158660889,0.2599691152572632,0.4219297468662262,0.5332776385407964,0.31560617685317993,0.50567626953125,3,0.21901609500249228,0.06169390678405762,0.3255975842475891,0.3860294117647059,,0.21901609500249228,,0.3860294117647059,0.196510910987854,0.3304738562091503,0.10889232158660889,0.2599691152572632,0.4219297468662262,0.5332776385407964,0.31560617685317993,0.50567626953125
75121,premise,2,entailment | contradiction,1,0.1333063244819641,0.1333063244819641,0.1333063244819641,0.4,,0.1333063244819641,,0.4,0.08732348680496216,0.4,0.06003892421722412,0.1146080493927002,0.20328131318092346,0.4,0.1949598789215088,0.21160274744033813,1,0.06858175992965698,0.06858175992965698,0.06858175992965698,0.2857142857142857,,0.06858175992965698,,0.2857142857142857,0.040413618087768555,0.2857142857142857,0.016970276832580566,0.06385695934295654,0.12556079030036926,0.2857142857142857,0.1147351861000061,0.13638639450073242
23_c,premise,2,contradiction | neutral,1,0.03153461217880249,0.03153461217880249,0.03153461217880249,0.33333333333333337,,0.03153461217880249,,0.33333333333333337,0.020786792039871216,0.27244582043343657,0.014068841934204102,0.02750474214553833,0.22237369418144226,0.27244582043343657,0.21815729141235352,0.226590096950531,1,0.01443547010421753,0.01443547010421753,0.01443547010421753,0.2727272727272727,,0.01443547010421753,,0.2727272727272727,0.009010791778564453,0.22360248447204972,0.004452407360076904,0.013569176197052002,0.11767807602882385,0.22360248447204972,0.11554974317550659,0.11980640888214111
111_c,hypothesis,2,neutral | entailment,1,0.03490400314331055,0.03490400314331055,0.03490400314331055,0.36363636363636365,,0.03490400314331055,,0.36363636363636365,0.08272254467010498,0.6060606060606061,0.0804094672203064,0.08503562211990356,0.35788851976394653,0.717948717948718,0.3422454595565796,0.3735315799713135,1,0.01091533899307251,0.01091533899307251,0.01091533899307251,0.1428571428571429,,0.01091533899307251,,0.1428571428571429,0.02017119526863098,0.3229166666666667,0.018700122833251953,0.02164226770401001,0.09455934166908264,0.3639705882352941,0.0927305817604065,0.09638810157775879
22443,premise,2,contradiction | neutral,1,0.032314181327819824,0.032314181327819824,0.032314181327819824,0.2666666666666667,,0.032314181327819824,,0.2666666666666667,0.031096160411834717,0.22619047619047616,0.022480666637420654,0.03971165418624878,0.33938345313072205,0.35384615384615387,0.3365360498428345,0.3422308564186096,1,0.04882293939590454,0.04882293939590454,0.04882293939590454,0.25,,0.04882293939590454,,0.25,0.03211739659309387,0.1384615384615384,0.015253663063049316,0.04898113012313843,0.2696020007133484,0.19642857142857145,0.25578904151916504,0.28341495990753174
32945,hypothesis,2,neutral | entailment,1,0.07403522729873657,0.07403522729873657,0.07403522729873657,0.5,,0.07403522729873657,,0.5,0.038035422563552856,0.2976190476190476,0.02383500337600708,0.05223584175109863,0.5155913233757019,0.5267857142857143,0.5096006393432617,0.5215820074081421,1,0.022030413150787354,0.022030413150787354,0.022030413150787354,0.2727272727272727,,0.022030413150787354,,0.2727272727272727,0.010677874088287354,0.14999999999999997,0.009267330169677734,0.012088418006896973,0.17964178323745728,0.22727272727272724,0.17963069677352905,0.1796528697013855
4_c,premise,2,neutral | entailment,1,0.14561831951141357,0.14561831951141357,0.14561831951141357,0.25,,0.14561831951141357,,0.25,0.06049278378486633,0.1428571428571429,0.04483187198638916,0.0761536955833435,0.4670961797237396,0.375,0.4640304446220398,0.47016191482543945,1,0.03697484731674194,0.03697484731674194,0.03697484731674194,0.11111111111111116,,0.03697484731674194,,0.11111111111111116,0.015530645847320557,0.05555555555555558,0.010546326637268066,0.020514965057373047,0.1827198565006256,0.2611111111111111,0.17717653512954712,0.1882631778717041
92061,hypothesis,2,contradiction | entailment,1,0.11086851358413696,0.11086851358413696,0.11086851358413696,0.5,,0.11086851358413696,,0.5,0.08692941069602966,0.3142857142857143,0.08232975006103516,0.09152907133102417,0.1394796073436737,0.5625,0.13386648893356323,0.14509272575378418,1,0.06860387325286865,0.06860387325286865,0.06860387325286865,0.36363636363636365,,0.06860387325286865,,0.36363636363636365,0.049539655447006226,0.21250000000000002,0.04282492399215698,0.05625438690185547,0.0644344687461853,0.29292929292929293,0.06160926818847656,0.06725966930389404
30_c,premise,2,contradiction | entailment,1,0.00929415225982666,0.00929415225982666,0.00929415225982666,0.2857142857142857,,0.00929415225982666,,0.2857142857142857,0.006485313177108765,0.16666666666666663,0.005612552165985107,0.007358074188232422,0.0667533278465271,0.4285714285714286,0.06527680158615112,0.06822985410690308,1,0.003916501998901367,0.003916501998901367,0.003916501998901367,0.11111111111111116,,0.003916501998901367,,0.11111111111111116,0.003145664930343628,0.05555555555555558,0.002582728862762451,0.0037086009979248047,0.06571364402770996,0.2611111111111111,0.06477558612823486,0.06665170192718506
84927,premise,2,entailment | neutral,1,0.10054349899291992,0.10054349899291992,0.10054349899291992,0.6666666666666667,,0.10054349899291992,,0.6666666666666667,0.058170199394226074,0.55,0.05815935134887695,0.058181047439575195,0.2591596245765686,0.64375,0.25095510482788086,0.26736414432525635,1,0.06559610366821289,0.06559610366821289,0.06559610366821289,0.5909090909090908,,0.06559610366821289,,0.5909090909090908,0.033845335245132446,0.4647058823529412,0.026253879070281982,0.04143679141998291,0.202294260263443,0.5555555555555556,0.19674557447433472,0.20784294605255127
103037,premise,2,neutral | entailment,1,0.16827678680419922,0.16827678680419922,0.16827678680419922,0.33333333333333337,,0.16827678680419922,,0.33333333333333337,0.1539885401725769,0.19642857142857145,0.08574074506759644,0.22223633527755737,0.4035835862159729,0.2916666666666667,0.36918532848358154,0.43798184394836426,1,0.10613119602203369,0.10613119602203369,0.10613119602203369,0.2727272727272727,,0.10613119602203369,,0.2727272727272727,0.09023937582969666,0.15555555555555556,0.057483971118927,0.12299478054046631,0.2590982913970947,0.23636363636363633,0.24734961986541748,0.270846962928772
102600,premise,2,entailment | neutral,1,0.019410133361816406,0.019410133361816406,0.019410133361816406,0.36363636363636365,,0.019410133361816406,,0.36363636363636365,0.010440707206726074,0.2055555555555556,0.005902290344238281,0.014979124069213867,0.18000108003616333,0.3772727272727273,0.1755167841911316,0.18448537588119507,1,0.01900583505630493,0.01900583505630493,0.01900583505630493,0.2857142857142857,,0.01900583505630493,,0.2857142857142857,0.01071995496749878,0.15705128205128205,0.005797982215881348,0.01564192771911621,0.06868529319763184,0.21978021978021978,0.0676037073135376,0.06976687908172607
81_c,premise,2,entailment | neutral,1,0.09824246168136597,0.09824246168136597,0.09824246168136597,0.23076923076923073,,0.09824246168136597,,0.23076923076923073,0.05380168557167053,0.19871794871794868,0.023930788040161133,0.08367258310317993,0.22991684079170227,0.3324175824175824,0.19454151391983032,0.2652921676635742,1,0.045660197734832764,0.045660197734832764,0.045660197734832764,0.19999999999999996,,0.045660197734832764,,0.19999999999999996,0.026009708642959595,0.17142857142857143,0.012974858283996582,0.03904455900192261,0.13643833994865417,0.22499999999999998,0.11982786655426025,0.1530488133430481
37060,premise,2,entailment | neutral,1,0.10178607702255249,0.10178607702255249,0.10178607702255249,0.4444444444444444,,0.10178607702255249,,0.4444444444444444,0.05339452624320984,0.2708333333333333,0.04191005229949951,0.06487900018692017,0.4380764365196228,0.4920634920634921,0.43584203720092773,0.44031083583831787,1,0.052923619747161865,0.052923619747161865,0.052923619747161865,0.36363636363636365,,0.052923619747161865,,0.36363636363636365,0.02632284164428711,0.21250000000000002,0.010007619857788086,0.04263806343078613,0.2687627673149109,0.29292929292929293,0.257179856300354,0.2803456783294678
84972,premise,2,entailment | neutral,1,0.04036182165145874,0.04036182165145874,0.04036182165145874,0.5,,0.04036182165145874,,0.5,0.035425007343292236,0.5,0.015065431594848633,0.05578458309173584,0.3988300859928131,0.6258741258741258,0.37767481803894043,0.4199853539466858,1,0.018799781799316406,0.018799781799316406,0.018799781799316406,0.4545454545454546,,0.018799781799316406,,0.4545454545454546,0.014582931995391846,0.4580419580419581,0.005999922752380371,0.02316594123840332,0.18092936277389526,0.5,0.1788339614868164,0.18302476406097412
25187,premise,2,entailment | neutral,1,0.03894674777984619,0.03894674777984619,0.03894674777984619,0.41666666666666663,,0.03894674777984619,,0.41666666666666663,0.029991209506988525,0.2611111111111111,0.020767927169799805,0.039214491844177246,0.35200390219688416,0.4272727272727273,0.35135120153427124,0.35265660285949707,1,0.021752119064331055,0.021752119064331055,0.021752119064331055,0.3846153846153846,,0.021752119064331055,,0.3846153846153846,0.016458243131637573,0.23636363636363633,0.01133418083190918,0.021582305431365967,0.17839914560317993,0.30303030303030304,0.17337805032730103,0.18342024087905884
86796,hypothesis,2,neutral | entailment,1,0.07511782646179199,0.07511782646179199,0.07511782646179199,0.4,,0.07511782646179199,,0.4,0.033595114946365356,0.22916666666666669,0.015375912189483643,0.05181431770324707,0.11307334899902344,0.4166666666666667,0.10881161689758301,0.11733508110046387,1,0.03396207094192505,0.03396207094192505,0.03396207094192505,0.2857142857142857,,0.03396207094192505,,0.2857142857142857,0.016001015901565552,0.15705128205128205,0.01073920726776123,0.021262824535369873,0.03941276669502258,0.21978021978021978,0.034944236278533936,0.04388129711151123
101658,both,3,entailment | contradiction | neutral,3,0.06986622015635173,0.028562963008880615,0.1010369062423706,0.16666666666666663,,0.06986622015635173,,0.16666666666666663,0.033226072788238525,0.09090909090909094,0.014972507953643799,0.059019625186920166,0.2490466982126236,0.25,0.2254709005355835,0.26717841625213623,3,0.06986622015635173,0.028562963008880615,0.1010369062423706,0.16666666666666663,,0.06986622015635173,,0.16666666666666663,0.033226072788238525,0.09090909090909094,0.014972507953643799,0.059019625186920166,0.2490466982126236,0.25,0.2254709005355835,0.26717841625213623
78003,premise,2,contradiction | neutral,1,0.12254071235656738,0.12254071235656738,0.12254071235656738,0.33333333333333337,,0.12254071235656738,,0.33333333333333337,0.0747857391834259,0.19191919191919193,0.03249233961105347,0.11707913875579834,0.2488931119441986,0.35833333333333334,0.22843164205551147,0.26935458183288574,1,0.06989032030105591,0.06989032030105591,0.06989032030105591,0.3076923076923077,,0.06989032030105591,,0.3076923076923077,0.04895171523094177,0.175,0.029494822025299072,0.06840860843658447,0.11129772663116455,0.32867132867132864,0.08347225189208984,0.13912320137023926
93186,premise,2,neutral | entailment,1,0.014023840427398682,0.014023840427398682,0.014023840427398682,0.09999999999999998,,0.014023840427398682,,0.09999999999999998,0.005386948585510254,0.14090909090909087,0.005005598068237305,0.005768299102783203,0.2269483506679535,0.30303030303030304,0.2237626314163208,0.23013406991958618,1,0.01462256908416748,0.01462256908416748,0.01462256908416748,0.08333333333333337,,0.01462256908416748,,0.08333333333333337,0.005639523267745972,0.11858974358974361,0.004256546497344971,0.007022500038146973,0.1744084358215332,0.18406593406593408,0.16617214679718018,0.18264472484588623
79580,hypothesis,2,neutral | entailment,1,0.1457298994064331,0.1457298994064331,0.1457298994064331,0.6,,0.1457298994064331,,0.6,0.07788842916488647,0.4444444444444445,0.011600732803344727,0.14417612552642822,0.3592604100704193,0.6,0.3340878486633301,0.38443297147750854,1,0.09942018985748291,0.09942018985748291,0.09942018985748291,0.5,,0.09942018985748291,,0.5,0.05123502016067505,0.36363636363636365,0.008414983749389648,0.09405505657196045,0.1565418243408203,0.4166666666666667,0.13248902559280396,0.18059462308883667
99712,premise,2,contradiction | neutral,1,0.026843130588531494,0.026843130588531494,0.026843130588531494,0.25,,0.026843130588531494,,0.25,0.015118539333343506,0.1384615384615384,0.013446450233459473,0.01679062843322754,0.08164122700691223,0.26339285714285715,0.07285410165786743,0.09042835235595703,1,0.014345645904541016,0.014345645904541016,0.014345645904541016,0.2222222222222222,,0.014345645904541016,,0.2222222222222222,0.01141253113746643,0.1215686274509804,0.008252382278442383,0.014572679996490479,0.11195072531700134,0.1736111111111111,0.0985107421875,0.12539070844650269
25_c,both,4,contradiction | entailment | neutral | entailment,6,0.04963125785191854,0.009419739246368408,0.07913088798522949,0.22896825396825402,0.06718426942825317,0.04612065553665161,0.2857142857142857,0.21761904761904766,0.05379974842071533,0.27416333666333664,0.03095024824142456,0.0776028037071228,0.38260743021965027,0.4032967032967033,0.36438822746276855,0.39959871768951416,6,0.04963125785191854,0.009419739246368408,0.07913088798522949,0.22896825396825402,0.06718426942825317,0.04612065553665161,0.2857142857142857,0.21761904761904766,0.05379974842071533,0.27416333666333664,0.03095024824142456,0.0776028037071228,0.38260743021965027,0.4032967032967033,0.36438822746276855,0.39959871768951416
96018,premise,2,entailment | neutral,1,0.014145731925964355,0.014145731925964355,0.014145731925964355,0.15384615384615385,,0.014145731925964355,,0.15384615384615385,0.05349290370941162,0.35384615384615387,0.05037146806716919,0.05661433935165405,0.12889859080314636,0.4642857142857143,0.12793761491775513,0.1298595666885376,1,0.005739450454711914,0.005739450454711914,0.005739450454711914,0.1428571428571429,,0.005739450454711914,,0.1428571428571429,0.02350771427154541,0.26339285714285715,0.02350592613220215,0.023509502410888672,0.07144272327423096,0.30980392156862746,0.07039475440979004,0.07249069213867188
68210,premise,2,contradiction | neutral,1,0.07238149642944336,0.07238149642944336,0.07238149642944336,0.11111111111111116,,0.07238149642944336,,0.11111111111111116,0.04136490821838379,0.05555555555555558,0.031395673751831055,0.05133414268493652,0.20125824213027954,0.2611111111111111,0.19067132472991943,0.21184515953063965,1,0.04249727725982666,0.04249727725982666,0.04249727725982666,0.09090909090909094,,0.04249727725982666,,0.09090909090909094,0.02167525887489319,0.04545454545454547,0.012865722179412842,0.030484795570373535,0.07854041457176208,0.12878787878787878,0.07037729024887085,0.08670353889465332
9271,both,4,contradiction | contradiction | contradiction | neutral,6,0.03569162885348002,0.015525400638580322,0.07017499208450317,0.3526772247360482,0.04102623462677002,0.03035702308019002,0.38672699849170433,0.31862745098039214,0.028582006692886353,0.36235119047619047,0.02254009246826172,0.04290330410003662,0.20187611877918243,0.4464285714285714,0.18186253309249878,0.22677987813949585,6,0.03569162885348002,0.015525400638580322,0.07017499208450317,0.3526772247360482,0.04102623462677002,0.03035702308019002,0.38672699849170433,0.31862745098039214,0.028582006692886353,0.36235119047619047,0.02254009246826172,0.04290330410003662,0.20187611877918243,0.4464285714285714,0.18186253309249878,0.22677987813949585
45281,premise,2,contradiction | neutral,1,0.020178914070129395,0.020178914070129395,0.020178914070129395,0.4285714285714286,,0.020178914070129395,,0.4285714285714286,0.008951753377914429,0.25,0.006536900997161865,0.011366605758666992,0.2899715304374695,0.38461538461538464,0.28829705715179443,0.29164600372314453,1,0.009807169437408447,0.009807169437408447,0.009807169437408447,0.25,,0.009807169437408447,,0.25,0.004525601863861084,0.1428571428571429,0.0037147998809814453,0.005336403846740723,0.19941261410713196,0.19999999999999996,0.19483518600463867,0.20399004220962524
46_c,premise,2,neutral | entailment,1,0.02828902006149292,0.02828902006149292,0.02828902006149292,0.5555555555555556,,0.02828902006149292,,0.5555555555555556,0.012774109840393066,0.35714285714285715,0.006535530090332031,0.0190126895904541,0.17953261733055115,0.5625,0.17196911573410034,0.18709611892700195,1,0.021314263343811035,0.021314263343811035,0.021314263343811035,0.4,,0.021314263343811035,,0.4,0.008829832077026367,0.22916666666666669,0.0026630163192749023,0.014996647834777832,0.1369868516921997,0.4166666666666667,0.1299036741256714,0.14407002925872803
